Category,Family Name,Crop,Crop Type,Variety,Planting Method,Harvest Stage,GH Sow Date,Days to 1st potting up,1st Potting up date,Days to 2nd Potting up,2nd Potting up date,Days to 3rd Potting up,3rd Potting up date,Days In Greenhouse,Field Sowing Planting Date,DTM,Harvest Window,First Harvest,Last Harvest,Planting Amount,Location,In-Row Spacing,In-Row Spacing Unit,Rows Per Bed,# Of Flats,Flat/pot type,Seeds per cell,Estimated loss,Total Transplants,Total Seed Needed,Average seed weight,Average seed weight unit,Total Weight Needed,Total Weight Needed Unit,Extra Seed %,Seed spec,1st Potting up flat/pot type,1st Potting up plants per cell/pot,1st Potting up # of flats/pots,2nd Potting up flat/pot type,2nd Potting up plants per cell/pot,2nd Potting up # of flats/pots,3rd Potting up flat/pot type,3rd Potting up plants per cell/pot,3rd Potting up # of flats/pots,Harvest Unit,Avg Yield Rate,Avg. Sales Price,Est. Yield,Est. Revenue,Est. Rev./unit,Growing Cycle,Rootstock,Harvest Season,First Fruiting Year,Between row spacing,Notes,Seeder,Front gear,Rear gear,Roller plate
Vegetables,Brassicaceae,Kohlrabi,Kohlrabi,קרף - נטע,Greenhouse Sow,Full-Size,19/10/2020,,,,,,,35,23/11/2020,,29,15/02/2021,16/03/2021,18 bed m,"Ramim,Ra.2,Block C1,Beds 215-216",20.0,cm,4,1.01,310 cell flats,1,30,312,313,210,seeds/g,1.49,g,0.00,,,,,,,,,,,Kilograms,0.550 kg/row m,₪8.00/kg,39.6 Kilograms,₪316.80,₪4.40/row m,Annual,,,,,,,,,
Vegetables,Brassicaceae,Kohlrabi,Kohlrabi,Generic Variety,Transplant from Purchased,Full-Size,,,,,,,,,02/11/2020,,67,14/01/2021,22/03/2021,12 bed m,"Ramim,Ra.2,Block C2,Beds 220",20.0,cm,4,,,,5,252,252,210,seeds/g,1.20,g,0.00,,,,,,,,,,,Kilograms,0.550 kg/row m,₪8.00/kg,26.4 Kilograms,₪211.20,₪4.40/row m,Annual,,,,,,,,,
Vegetables,Brassicaceae,Kohlrabi,Kohlrabi,קרף - נטע,Greenhouse Sow,Full-Size,05/11/2020,,,,,,,35,10/12/2020,,21,03/02/2021,24/02/2021,12 bed m,"zvika,Zvika,Block zA,Beds 503",50.8,cm,4,1.01,310 cell flats,1,30,122.8,313,210,seeds/g,1.49,g,0.00,,,,,,,,,,,Kilograms,0.550 kg/row m,₪8.00/kg,26.4 Kilograms,₪211.20,₪4.40/row m,Annual,,,,,,,,,
Vegetables,Brassicaceae,Kohlrabi,Kohlrabi,קרף - נטע,Greenhouse Sow,Full-Size,18/11/2020,,,,,,,35,23/12/2020,,78,08/02/2021,27/04/2021,12 bed m,"Ramim,Ra.2,Block C2,Beds 217",20.0,cm,4,1.01,310 cell flats,1,30,122.8,313,200,seeds/g,1.57,g,0.00,,,,,,,,,,,Kilograms,0.550 kg/row m,₪8.00/kg,26.4 Kilograms,₪211.20,₪4.40/row m,Annual,,,,,,,,,
Vegetables,Amaryllidaceae,Leeks,Leeks,Generic Variety,Greenhouse Sow,,12/02/2020,,,,,,,,13/04/2020,,21,21/08/2020,11/09/2020,12 bed m,,20.0,cm,4,,,1,30,312,312,303,seeds/g,1.03,g,0.00,,,,,,,,,,,Bunches,3.000 bn/row m,₪12.00/bn,144.0 Bunches,"₪1,728.00",₪36.00/row m,Annual,,,,,,,,,
Vegetables,Amaryllidaceae,Leeks,Leeks,Generic Variety,Transplant from Purchased,,,,,,,,,,26/03/2020,,21,14/07/2020,04/08/2020,12 bed m,,20.0,cm,4,,128 cell flats,,30,312,312,303,seeds/g,1.03,g,0.00,,,,,,,,,,,Kilograms,1.640 bn/row m,₪10.00/bn,78.7 Bunches,₪787.20,₪16.40/row m,Annual,,,,,הוזמן מיניב,,,,
Vegetables,Amaryllidaceae,Leeks,Leeks,Generic Variety,Greenhouse Sow,,01/06/2020,,,,,,,,30/07/2020,,1,27/09/2020,28/09/2020,24 bed m,,20.0,cm,4,2.01,310 cell flats,2,30,624,623,303,seeds/g,2.06,g,0.00,,,,,,,,,,,Bunches,3.000 bn/row m,₪12.00/bn,288.0 Bunches,"₪3,456.00",₪36.00/row m,Annual,,,,,,,,,
Vegetables,Amaryllidaceae,Leeks,Leeks,Alto,Transplant from Purchased,,,,,,,,,,08/06/2020,,12,30/12/2020,11/01/2021,12 bed m,"zvika,Zvika,Block zB,Beds 519",20.0,cm,4,,128 cell flats,,5,252,252,303,seeds/g,0.83,g,0.00,,,,,,,,,,,Bunches,3.000 bn/row m,₪12.00/bn,144.0 Bunches,"₪1,728.00",₪36.00/row m,Annual,,,,,,,,,
Vegetables,Amaryllidaceae,Leeks,Leeks,Generic Variety,Transplant from Purchased,,,,,,,,,,30/07/2020,,19,03/12/2020,22/12/2020,10 bed m,"Ramim,Ra.3,Block R1,Beds 305",20.0,cm,4,,128 cell flats,,5,252,252,303,seeds/g,0.83,g,0.00,,,,,,,,,,,Bunches,3.000 bn/row m,₪12.00/bn,120.0 Bunches,"₪1,440.00",₪36.00/row m,Annual,,,,,,,,,
Vegetables,Amaryllidaceae,Leeks,Leeks,Alto,Transplant from Purchased,,,,,,,,,,19/08/2020,,15,13/01/2021,28/01/2021,20 bed m,"zvika,Zvika,Block zB,Beds 520-521",20.0,cm,4,,128 cell flats,,5,504,504,303,seeds/g,1.66,g,0.00,,,,,,,,,,,Bunches,2.000 bn/row m,₪12.00/bn,160.0 Bunches,"₪1,920.00",₪24.00/row m,Annual,,,,,,,,,
Vegetables,Amaryllidaceae,Leeks,Leeks,Alto,Transplant from Purchased,,,,,,,,,,27/10/2020,,2,01/03/2021,03/03/2021,12 bed m,"Ramim,Ra.1,Block L6m,Beds 104-105",20.0,cm,4,,128 cell flats,,5,252,252,303,seeds/g,0.83,g,0.00,,,,,,,,,,,Bunches,3.000 bn/row m,₪12.00/bn,144.0 Bunches,"₪1,728.00",₪36.00/row m,Annual,,,,,חישתיל דרך יניב,,,,
Vegetables,Amaryllidaceae,Leeks,Leeks,Alto,Transplant from Purchased,,,,,,,,,,02/12/2020,,17,15/03/2021,01/04/2021,18 bed m,"Ramim,Ra.1,Block L6m,Beds 106-108",20.0,cm,4,,128 cell flats,,5,378,378,303,seeds/g,1.25,g,0.00,,,,,,,,,,,Bunches,3.000 bn/row m,₪12.00/bn,216.0 Bunches,"₪2,592.00",₪36.00/row m,Annual,,,,,,,,,
Herbs,Verbenaceae,Lemon Verbena,Lemon Verbena,Generic Variety,Transplant from Purchased,,,,21/04/2020,,,,,,25/05/2020,,45,01/11/2020,16/12/2020,6 bed m,"Home,HH,Block B,Beds 9",30.0,cm,2,,,,0,40,40,0,,0.00,,0.00,,,0,0.0,,,,,,,Bunches,8.000 bn/row m,₪6.00/bn,96.0 Bunches,₪576.00,₪48.00/row m,Perennial,,,,,,,,,
Herbs,Verbenaceae,Lemon Verbena,Lemon Verbena,Generic Variety,Greenhouse Sow,Plant sale,23/07/2020,0,23/07/2020,,,,,,,,64,22/08/2020,25/10/2020,50 plants,,,,,0.0,,0,0,50,0,0,,0.00,,0.00,,"2"" pots",1 plant,50.0,,,,,,,,,₪10.00/pl,50.0 Plants,₪500.00,₪10.00/plant,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Romaine,hyd. ערבית - נהורה נטע,Greenhouse Sow,Full-Size,08/10/2019,,,,,,,41,18/11/2019,,16,21/01/2020,06/02/2020,12 bed m,"Ramim,Ra.3,Block R2,Beds 319",30.0,cm,4,0.67,310 cell flats,1,30,208,208,875,seeds/g,0.24,g,0.00,,,,,,,,,,,Heads,2.500 hd/row m,₪5.00/hd,120.0 Heads,₪600.00,₪12.50/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Romaine,ערבית - רם שחר,Transplant from Purchased,Full-Size,,,,,,,,,17/10/2019,,26,18/12/2019,13/01/2020,6 bed m,"Ramim,Ra.1,Block L1,Beds 118",20.0,cm,3,,,,0,180,90,875,seeds/g,0.10,g,0.00,,,,,,,,,,,Heads,2.500 hd/row m,₪5.00/hd,45.0 Heads,₪225.00,₪12.50/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Romaine,ערבית - רם שחר,Transplant from Purchased,Full-Size,,,,,,,,,31/10/2019,,32,13/12/2019,14/01/2020,12 bed m,"Ramim,Ra.2,Block C1,Beds 210",30.0,cm,3,,,,0,120,120,875,seeds/g,0.14,g,0.00,,,,,,,,,,,Heads,2.500 hd/row m,₪5.00/hd,90.0 Heads,₪450.00,₪12.50/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Bibb,מסולסלת מעורב,Transplant from Purchased,Full-Size,,,,,,,,,31/10/2019,,32,19/12/2019,20/01/2020,12 bed m,"Ramim,Ra.1,Block L1,Beds 120",30.0,cm,3,,,,0,120,120,875,seeds/g,0.14,g,0.00,,,,,,,,,,,Heads,2.500 hd/row m,₪5.00/hd,90.0 Heads,₪450.00,₪12.50/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Romaine,hyd. ערבית - נהורה נטע,Greenhouse Sow,Full-Size,06/11/2019,,,,,,,40,16/12/2019,,12,04/03/2020,16/03/2020,12 bed m,"Ramim,Ra.2,Block C1,Beds 213",30.0,cm,3,0.45,,1,50,180,199,875,seeds/g,0.23,g,0.00,,,,,,,,,,,Heads,2.500 hd/row m,₪5.00/hd,90.0 Heads,₪450.00,₪12.50/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Bibb,מסולסלת מעורב,Greenhouse Sow,Full-Size,06/11/2019,,,,,,,40,16/12/2019,,18,26/03/2020,12/04/2020,12 bed m,"Ramim,Ra.2,Block C1,Beds 211",30.0,cm,3,0.42,,1,40,168,186,875,seeds/g,0.21,g,0.00,,,,,,,,,,,Heads,2.500 hd/row m,₪5.00/hd,90.0 Heads,₪450.00,₪12.50/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Bibb,מסולסלת מעורב,Transplant from Purchased,Full-Size,,,,,,,,,13/11/2019,,11,23/01/2020,03/02/2020,12 bed m,"Ramim,Ra.1,Block L1,Beds 116",30.0,cm,3,,,,0,120,120,875,seeds/g,0.14,g,0.00,,,,,,,,,,,Heads,2.500 hd/row m,₪5.00/hd,90.0 Heads,₪450.00,₪12.50/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Romaine,ערבית - רם שחר,Transplant from Purchased,Full-Size,,,,,,,,,13/11/2019,,72,10/01/2020,22/03/2020,12 bed m,"Ramim,Ra.1,Block L1,Beds 117",30.0,cm,3,,,,0,120,120,875,seeds/g,0.14,g,0.00,,,,,,,,,,,Heads,2.500 hd/row m,₪5.00/hd,90.0 Heads,₪450.00,₪12.50/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Romaine,hyd. ערבית - נהורה נטע,Greenhouse Sow,Full-Size,18/11/2019,,,,,,,35,23/12/2019,,19,11/03/2020,30/03/2020,18 bed m,"Ramim,Ra.3,Block R3,Beds 333,335",30.0,cm,3,0.67,310 cell flats,1,30,208,208,875,seeds/g,0.24,g,0.00,,,,,,,,,,,Heads,2.500 hd/row m,₪5.00/hd,135.0 Heads,₪675.00,₪12.50/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Bibb,מסולסלת מעורב,Greenhouse Sow,Full-Size,18/11/2019,,,,,,,35,23/12/2019,,32,27/02/2020,30/03/2020,18 bed m,"Ramim,Ra.3,Block R3,Beds 334-335",30.0,cm,3,0.42,,1,40,168,186,875,seeds/g,0.21,g,0.00,,,,,,,,,,,Heads,2.500 hd/row m,₪5.00/hd,135.0 Heads,₪675.00,₪12.50/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Bibb,מסולסלת מעורב,Transplant from Purchased,Full-Size,,,,,,,,,28/11/2019,,12,05/02/2020,17/02/2020,12 bed m,"Ramim,Ra.3,Block R2,Beds 322",30.0,cm,3,,,,40,168,168,875,seeds/g,0.19,g,0.00,,,,,,,,,,,Heads,2.500 hd/row m,₪5.00/hd,90.0 Heads,₪450.00,₪12.50/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Romaine,hyd. ערבית - נהורה נטע,Greenhouse Sow,Full-Size,02/12/2019,,,,,,,44,15/01/2020,,6,31/03/2020,06/04/2020,12 bed m,"Ramim,Ra.2,Block C1,Beds 210",30.0,cm,3,0.52,,1,30,208,230,875,seeds/g,0.26,g,0.00,,,,,,,,,,,Heads,2.500 hd/row m,₪5.00/hd,90.0 Heads,₪450.00,₪12.50/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Bibb,מסולסלת מעורב,Greenhouse Sow,Full-Size,02/12/2019,,,,,,,44,15/01/2020,,12,25/03/2020,06/04/2020,12 bed m,"Ramim,Ra.1,Block L1,Beds 118",30.0,cm,3,0.3,,1,40,168,133,875,seeds/g,0.15,g,0.00,,,,,,,,,,,Heads,2.500 hd/row m,₪5.00/hd,90.0 Heads,₪450.00,₪12.50/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Romaine,hyd. ערבית - נהורה נטע,Greenhouse Sow,Full-Size,02/12/2019,,,,,,,44,15/01/2020,,25,09/03/2020,03/04/2020,3 bed m,"Ramim,Ra.3,Block R1,Beds 305",30.0,cm,3,0.0,,1,30,39,40,875,seeds/g,0.05,g,0.00,,,,,,,,,,,Heads,2.500 hd/row m,₪5.00/hd,22.5 Heads,₪112.50,₪12.50/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Bibb,מסולסלת מעורב,Greenhouse Sow,Full-Size,16/12/2019,,,,,,,42,27/01/2020,,12,25/03/2020,06/04/2020,12 bed m,"Ramim,Ra.1,Block L1,Beds 117",30.0,cm,3,0.3,310 cell flats,1,40,168,93,875,seeds/g,0.11,g,0.00,,,,,,,,,,,Heads,2.500 hd/row m,₪5.00/hd,90.0 Heads,₪450.00,₪12.50/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Romaine,hyd. ערבית - נהורה נטע,Greenhouse Sow,Full-Size,16/12/2019,,,,,,,42,27/01/2020,,27,31/03/2020,27/04/2020,12 bed m,"Ramim,Ra.1,Block L2,Beds 132",30.0,cm,4,0.3,310 cell flats,1,30,208,93,875,seeds/g,0.11,g,0.00,,,,,,,,,,,Heads,2.500 hd/row m,₪5.00/hd,120.0 Heads,₪600.00,₪12.50/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Romaine,hyd. ערבית - נהורה נטע,Greenhouse Sow,Full-Size,24/12/2019,,,,,,,48,10/02/2020,,16,06/04/2020,22/04/2020,12 bed m,"Ramim,Ra.2,Block C2,Beds 224",30.0,cm,4,0.67,310 cell flats,1,30,208,208,875,seeds/g,0.24,g,0.00,,,,,,,,,,,Heads,2.500 hd/row m,₪5.00/hd,120.0 Heads,₪600.00,₪12.50/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Bibb,מסולסלת מעורב,Greenhouse Sow,Full-Size,24/12/2019,,,,,,,48,10/02/2020,,0,27/04/2020,27/04/2020,12 bed m,"Ramim,Ra.3,Block R2,Beds 319",30.0,cm,4,0.42,,1,40,224,186,875,seeds/g,0.21,g,0.00,,,,,,,,,,,Heads,2.500 hd/row m,₪5.00/hd,120.0 Heads,₪600.00,₪12.50/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Butterhead,Salanova - רם שחר,Transplant from Purchased,Full-Size,,,,,,,,,01/01/2020,,20,02/03/2020,22/03/2020,12 bed m,"Ramim,Ra.3,Block R3,Beds 336",20.0,cm,3,,,,5,189,189,875,seeds/g,0.22,g,0.00,,,,,,,,,,,Heads,3.500 hd/row m,₪6.00/hd,126.0 Heads,₪756.00,₪21.00/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Romaine,hyd. ערבית - נהורה נטע,Greenhouse Sow,Plant sale,08/01/2020,,,,,,,,,,1,27/02/2020,28/02/2020,200 plants,,,,,0.67,310 cell flats,1,30,15.6,208,875,seeds/g,0.24,g,0.00,,,,,,,,,,,,,₪2.00/pl,200.0 Plants,₪400.00,₪2.00/plant,Annual,,,,,נשתל בשדות ים בשבילנו,,,,
Vegetables,Asteraceae,Lettuce,Bibb,מסולסלת מעורב,Greenhouse Sow,Full-Size,08/01/2020,,,,,,,42,19/02/2020,,20,07/04/2020,27/04/2020,12 bed m,"Ramim,Ra.3,Block R2,Beds 322",30.0,cm,4,,,1,40,224,248,875,seeds/g,0.28,g,0.00,,,,,,,,,,,Heads,2.500 hd/row m,₪5.00/hd,120.0 Heads,₪600.00,₪12.50/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Romaine,hyd. ערבית - נהורה נטע,Greenhouse Sow,Plant sale,23/01/2020,,,,,,,,,,1,27/02/2020,28/02/2020,200 plants,,,,,0.67,310 cell flats,1,30,15.6,208,875,seeds/g,0.24,g,0.00,,,,,,,,,,,,,₪2.00/pl,200.0 Plants,₪400.00,₪2.00/plant,Annual,,,,,נשתל בשדות ים בשבילנו,,,,
Vegetables,Asteraceae,Lettuce,Bibb,מסולסלת מעורב,Greenhouse Sow,Plant sale,23/01/2020,,,,,,,,,,1,27/02/2020,28/02/2020,200 plants,,,,,0.72,310 cell flats,1,30,15.6,223,875,seeds/g,0.25,g,0.00,,,,,,,,,,,,,₪2.00/pl,200.0 Plants,₪400.00,₪2.00/plant,Annual,,,,,נשתל בשדות ים בשבילנו,,,,
Vegetables,Asteraceae,Lettuce,Bibb,מסולסלת מעורב,Greenhouse Sow,Full-Size,12/02/2020,,,,,,,35,18/03/2020,,5,01/05/2020,06/05/2020,12 bed m,"Ramim,Ra.1,Block L2,Beds 125",30.0,cm,4,0.56,,1,40,224,248,875,seeds/g,0.28,g,0.00,,,,,,,,,,,Heads,2.500 hd/row m,₪5.00/hd,120.0 Heads,₪600.00,₪12.50/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Bibb,מסולסלת מעורב,Greenhouse Sow,Full-Size,05/03/2020,,,,,,,33,07/04/2020,,28,22/05/2020,19/06/2020,12 bed m,,30.0,cm,4,,,1,40,224,225,875,seeds/g,0.26,g,0.00,,,,,,,,,,,Heads,2.500 hd/row m,₪5.00/hd,120.0 Heads,₪600.00,₪12.50/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Romaine,hyd. ערבית - נהורה נטע,Greenhouse Sow,Full-Size,05/03/2020,,,,,,,33,07/04/2020,,14,31/05/2020,14/06/2020,12 bed m,,30.0,cm,4,,310 cell flats,1,30,208,208,875,seeds/g,0.24,g,0.00,,,,,,,,,,,Heads,2.500 hd/row m,₪5.00/hd,120.0 Heads,₪600.00,₪12.50/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Bibb,מסולסלת מעורב,Greenhouse Sow,Full-Size,05/03/2020,,,,,,,36,10/04/2020,,2,18/05/2020,20/05/2020,12 bed m,"Ramim,Ra.1,Block L1,Beds 117",30.0,cm,4,0.51,,1,40,224,225,875,seeds/g,0.26,g,0.00,,,,,,,,,,,Heads,2.500 hd/row m,₪5.00/hd,120.0 Heads,₪600.00,₪12.50/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Romaine,hyd. ערבית - נהורה נטע,Transplant from Purchased,Full-Size,,,,,,,,,25/03/2020,,13,04/06/2020,17/06/2020,18 bed m,"Home,HH,Block A,Beds 1-3",20.0,cm,3,,310 cell flats,,10,297,297,875,seeds/g,0.34,g,0.00,,,,,,,,,,,Heads,3.500 hd/row m,₪5.00/hd,189.0 Heads,₪945.00,₪17.50/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Romaine,hyd. ערבית - נהורה נטע,Greenhouse Sow,Full-Size,26/03/2020,,,,,,,34,29/04/2020,,14,22/06/2020,06/07/2020,12 bed m,,30.0,cm,4,,310 cell flats,1,30,208,208,875,seeds/g,0.24,g,0.00,,,,,,,,,,,Heads,2.500 hd/row m,₪5.00/hd,120.0 Heads,₪600.00,₪12.50/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Iceberg,Iceberg,Transplant from Purchased,Full-Size,,,,,,,,,01/04/2020,,7,06/05/2020,13/05/2020,12 bed m,"Ramim,Ra.3,Block R1,Beds 312",30.0,cm,4,,310 cell flats,,0,160,160,875,seeds/g,0.18,g,0.00,,,,,,,,,,,Heads,2.800 hd/row m,₪5.00/hd,134.4 Heads,₪672.00,₪14.00/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Romaine,ערבית - רם שחר,Transplant from Purchased,Full-Size,,,,,,,,,07/04/2020,,6,14/05/2020,20/05/2020,12 bed m,"Ramim,Ra.1,Block L1,Beds 118",30.0,cm,4,,310 cell flats,,5,168,168,875,seeds/g,0.19,g,0.00,,,,,,,,,,,Heads,2.500 hd/row m,₪5.00/hd,120.0 Heads,₪600.00,₪12.50/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Iceberg,Iceberg,Transplant from Purchased,Full-Size,,,,,,,,,13/04/2020,,17,25/05/2020,11/06/2020,12 bed m,"Ramim,Ra.3,Block R1,Beds 307",30.0,cm,4,,310 cell flats,,0,160,160,875,seeds/g,0.18,g,0.00,,,,,,,,,,,Heads,2.500 hd/row m,₪5.00/hd,120.0 Heads,₪600.00,₪12.50/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Romaine,hyd. ערבית - נהורה נטע,Greenhouse Sow,Full-Size,13/04/2020,,,,,,,38,21/05/2020,,14,09/07/2020,23/07/2020,12 bed m,,30.0,cm,4,,310 cell flats,1,30,208,217,875,seeds/g,0.25,g,0.00,,,,,,,,,,,Heads,3.000 hd/row m,₪5.00/hd,144.0 Heads,₪720.00,₪15.00/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Romaine,ערבית - רם שחר,Transplant from Purchased,Full-Size,,,,,,,,,23/04/2020,,19,27/05/2020,15/06/2020,12 bed m,"Ramim,Ra.2,Block C2,Beds 224",30.0,cm,3,,310 cell flats,,10,132,132,875,seeds/g,0.15,g,0.00,,,,,,,,,,,Heads,2.500 hd/row m,₪5.00/hd,90.0 Heads,₪450.00,₪12.50/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Bibb,מסולסלת מעורב,Transplant from Purchased,Full-Size,,,,,,,,,23/04/2020,,41,30/04/2020,10/06/2020,12 bed m,"Ramim,Ra.2,Block C2,Beds 225",20.0,cm,3,,,,5,189,189,875,seeds/g,0.22,g,0.00,,,,,,,,,,,Heads,2.500 hd/row m,₪5.00/hd,90.0 Heads,₪450.00,₪12.50/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Romaine,ערבית - רם שחר,Transplant from Purchased,Full-Size,,,,,,,,,30/04/2020,,12,10/06/2020,22/06/2020,11 bed m,"Ramim,Ra.1,Block L2,Beds 123",30.0,cm,4,,310 cell flats,,0,147,147,875,seeds/g,0.17,g,0.00,,,,,,,,,,,Heads,3.000 hd/row m,₪5.00/hd,132.0 Heads,₪660.00,₪15.00/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Iceberg,Iceberg,Transplant from Purchased,Full-Size,,,,,,,,,30/04/2020,,12,10/06/2020,22/06/2020,6 bed m,"Ramim,Ra.1,Block L2,Beds 123",20.0,cm,3,,310 cell flats,,0,90,90,875,seeds/g,0.10,g,0.00,,,,,,,,,,,Heads,3.000 hd/row m,₪5.00/hd,54.0 Heads,₪270.00,₪15.00/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Romaine,ערבית - רם שחר,Transplant from Purchased,Full-Size,,,,,,,,,14/05/2020,,6,18/06/2020,24/06/2020,12 bed m,"Ramim,Ra.3,Block R1,Beds 313",30.0,cm,3,,310 cell flats,,10,132,132,875,seeds/g,0.15,g,0.00,,,,,,,,,,,Heads,3.000 hd/row m,₪5.00/hd,108.0 Heads,₪540.00,₪15.00/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Iceberg,Iceberg,Transplant from Purchased,Full-Size,,,,,,,,,14/05/2020,,14,11/06/2020,25/06/2020,12 bed m,"Ramim,Ra.3,Block R1,Beds 312",30.0,cm,3,,310 cell flats,,0,160,120,875,seeds/g,0.14,g,0.00,,,,,,,,,,,Heads,3.000 hd/row m,₪5.00/hd,108.0 Heads,₪540.00,₪15.00/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Romaine,hyd. ערבית - נהורה נטע,Greenhouse Sow,Full-Size,20/05/2020,,,,,,,33,22/06/2020,,4,10/08/2020,14/08/2020,18 bed m,"zvika,Zvika",30.0,cm,3,0.42,400 cell flats,2,40,168,336,875,seeds/g,0.38,g,0.00,,,,,,,,,,,Heads,3.000 hd/row m,₪5.00/hd,162.0 Heads,₪810.00,₪15.00/row m,Annual,,,,,קירור 20 מעלות 48 שעות,,,,
Vegetables,Asteraceae,Lettuce,Red Leaf,Samba - אדומה,Greenhouse Sow,Full-Size,20/05/2020,,,,,,,33,22/06/2020,,15,30/07/2020,14/08/2020,18 bed m,"zvika,Zvika",30.0,cm,3,0.42,400 cell flats,2,40,168,336,875,seeds/g,0.38,g,0.00,,,,,,,,,,,Heads,3.000 hd/row m,₪5.00/hd,162.0 Heads,₪810.00,₪15.00/row m,Annual,,,,,קירור 48 שעות 20 מעלות,,,,
Vegetables,Asteraceae,Lettuce,Iceberg,מסולסלת מעורב,Transplant from Purchased,Full-Size,,,,,,,,,21/05/2020,,11,25/06/2020,06/07/2020,12 bed m,"Ramim,Ra.1,Block L1,Beds 118",30.0,cm,3,,310 cell flats,,10,132,132,875,seeds/g,0.15,g,0.00,,,,,,,,,,,Heads,3.000 hd/row m,₪5.00/hd,108.0 Heads,₪540.00,₪15.00/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Romaine,ערבית - רם שחר,Transplant from Purchased,Full-Size,,,,,,,,,08/06/2020,,18,23/07/2020,10/08/2020,6 bed m,"zvika,Zvika,Block zB,Beds 525",30.0,cm,3,,310 cell flats,,10,132,132,800,seeds/g,0.17,g,0.00,,,,,,,,,,,Heads,3.000 hd/row m,₪5.00/hd,54.0 Heads,₪270.00,₪15.00/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Iceberg,Iceberg,Transplant from Purchased,Full-Size,,,,,,,,,08/06/2020,,11,30/07/2020,10/08/2020,12 bed m,"zvika,Zvika,Block zB,Beds 524",30.0,cm,3,,310 cell flats,,5,120,126,800,seeds/g,0.16,g,0.00,,,,,,,,,,,Heads,2.800 hd/row m,₪5.00/hd,100.8 Heads,₪504.00,₪14.00/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Romaine,hyd. ערבית - נהורה נטע,Greenhouse Sow,Full-Size,15/06/2020,,,,,,,35,20/07/2020,,14,07/09/2020,21/09/2020,12 bed m,,30.0,cm,3,,400 cell flats,2,40,168,336,875,seeds/g,0.38,g,0.00,,,,,,,,,,,Heads,3.000 hd/row m,₪5.00/hd,108.0 Heads,₪540.00,₪15.00/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Red Leaf,Samba - אדומה,Greenhouse Sow,Full-Size,15/06/2020,,,,,,,35,20/07/2020,,14,01/09/2020,15/09/2020,12 bed m,,30.0,cm,3,0.03,400 cell flats,2,40,168,24,875,seeds/g,0.03,g,0.00,,,,,,,,,,,Heads,3.000 hd/row m,₪5.00/hd,108.0 Heads,₪540.00,₪15.00/row m,Annual,,,,,,,,,
