Pack List,Item,Pick date,Pick From,Outlets,Total Outlets Need,From Storage,Additional,Planned Pick,Actual Pick,Pick by Variety,Unit,Pick Instruction,Assignee,Labor Time (hr)
Monday 29/08/2022,"מנגולד ראש
Full-Size",29/08/2022,"Chard, hyd. מונופולי - ראש
Hyd. S > SW > Bed 29
11 of 14",חנות הגינה: 6,6,0,0,6,6,,hd,,Nimrod Wald,0
Monday 29/08/2022,"(ירק) עירית שומית
Full-Size",29/08/2022,,חנות הגינה: 6,6,0,0,6,6,,bn,,Nimrod Wald,0
Monday 29/08/2022,"(ירק) שמיר
Leaf",29/08/2022,,חנות הגינה: 6,6,0,0,6,6,"Dukat: 1.5,
hyd. Dukat: 1.5,
hyd. Emilya: 1.5,
אמליה: 1.5",bn,,Nimrod Wald,0
Monday 29/08/2022,"בייבי - רוקט
Baby Leaf",29/08/2022,"Arugula, hyd. Rocket
Hyd. S > SW > Bed 26
24 of 26
Arugula, Arugula
Ra.1 > L1 > Bed 118
20 of 26
Arugula, Arugula
Ra.1 > L1 > Bed 120
22 of 26
Arugula, Arugula
Ra.1 > L2 > Bed 128
19 of 26
Arugula, Arugula
Ra.1 > L2 > Bed 130
23 of 26",חנות הגינה: 6,6,0,0,6,6,,bn,מהחממה - ישר לשקית,Nimrod Wald,0
Monday 29/08/2022,"בייבי מיקס
Full-Size",29/08/2022,"Lettuce: Salad Mix, Mesclun Mix
Ra.1 > L1 > Bed 113
26 of 38
Lettuce: Salad Mix, Mesclun Mix
Ra.1 > L1 > Bed 117
29 of 38
Lettuce: Salad Mix, Mesclun Mix
Ra.1 > L1 > Bed 119
31 of 38
Lettuce: Salad Mix, Mesclun Mix
Ra.1 > L2 > Bed 127
27 of 38
Lettuce: Salad Mix, Mesclun Mix
Ra.1 > L2 > Bed 129
33 of 38",חנות הגינה: 6,6,0,0,6,8.2,,kg,סהכ להגיע ל 13 קג עלים מכל הסוגים ביחד,Nimrod Wald,0
Monday 29/08/2022,"צנונית
Full-Size",29/08/2022,"Radishes, AZ-506 sisi
Ra.1 > L6m > Bed 102
25 of 26",חנות הגינה: 6,6,0,0,6,7,,bn,,Nimrod Wald,0
Thursday 25/08/2022,"(חסה) רומית
Full-Size",25/08/2022,"Lettuce, hyd. רומית - סרוונטס
Hyd. N > NE > Beds 2-3
59 of 68
Lettuce, hyd. רומית
Hyd. N > NE > Beds 7-8
57 of 68
Lettuce, hyd. רומית - מגנום
Hyd. S > SE > Bed 19
54 of 68",חנות הגינה: 1,1,0,0,1,15,,hd,,Nimrod Wald,0
Thursday 25/08/2022,"(חסה) מסולסלת
Full-Size",25/08/2022,"Lettuce, hyd. מסולסלת
Hyd. S > SW > Bed 25
64 of 68",חנות הגינה: 1,1,0,0,1,15,,hd,,Nimrod Wald,0
Thursday 25/08/2022,"(חסה) סלנובה
Full-Size",25/08/2022,"Lettuce, hyd. סלנובה
Hyd. N > NE > Bed 3
60 of 68
Lettuce, hyd. סלנובה
Hyd. S > SE > Bed 21
58 of 68",חנות הגינה: 1,1,0,0,1,15,,cs,,Nimrod Wald,0
Thursday 25/08/2022,"(ירק) עירית שומית
Full-Size",25/08/2022,,חנות הגינה: 1,1,0,0,1,8,,bn,,Nimrod Wald,0
Thursday 25/08/2022,"גרגר הנחלים
Full-Size",25/08/2022,"Cress, hyd. גרגר הנחלים
Hyd. S > SE > Bed 18
5 of 5",חנות הגינה: 1,1,0,0,1,3,,cs,,Nimrod Wald,0
Thursday 25/08/2022,"(ירק) שמיר
Leaf",25/08/2022,,חנות הגינה: 1,1,0,0,1,10,hyd. Dukat: 10,bn,,Nimrod Wald,0
Thursday 25/08/2022,"(ירק) פטרוזיליה
Full-Size",25/08/2022,"Parsley, hyd. Borjo
Hyd. N > NW > Bed 12
5 of 8
Parsley, hyd. Borjo
Hyd. S > SE > Bed 16
7 of 8
Parsley, בורג'ו - נטע
Ra.1 > L3 > Beds 133-135
6 of 8",חנות הגינה: 1,1,0,0,1,21,,bn,לבדוק עם מהשדה או מהחממה - לסמן בהתאם,Nimrod Wald,0
Thursday 25/08/2022,"(ירק) בצל ירוק
Full-Size",25/08/2022,"Onions: Scallions, hyd. Aldorado
Hyd. N > NW > Bed 15
11 of 13
Onions: Scallions, hyd. Aldorado
Hyd. N > NW > Bed 15
10 of 13",חנות הגינה: 1,1,0,0,1,20,,bn,,Nimrod Wald,0
Thursday 25/08/2022,"אמרנט - תרד הודי
Baby Leaf",25/08/2022,,חנות הגינה: 1,1,0,0,1,3,הודי אדום: 3,cs,,Nimrod Wald,0
Thursday 25/08/2022,"בייבי - רוקט
Baby Leaf",25/08/2022,,חנות הגינה: 1,1,0,0,1,4.7,Arugula: 4.7,kg,לשים לב לסמן נכון את הקטיף לפי ערוגות!,Nimrod Wald,0
Thursday 25/08/2022,"בייבי - רוקט
Baby Leaf",25/08/2022,"Arugula, hyd. Rocket
Hyd. S > SW > Bed 26
24 of 26
Arugula, hyd. Rocket
Hyd. S > SW > Bed 26
21 of 26
Arugula, Arugula
Ra.1 > L1 > Bed 118
20 of 26
Arugula, Arugula
Ra.1 > L1 > Bed 120
22 of 26
Arugula, Arugula
Ra.1 > L2 > Bed 128
19 of 26
Arugula, Arugula
Ra.1 > L2 > Bed 130
23 of 26",חנות הגינה: 1,1,0,0,1,10,,bn,מהחממה - ישר לשקית,Nimrod Wald,0
Thursday 25/08/2022,"בייבי מיקס
Full-Size",25/08/2022,,חנות הגינה: 1,1,0,0,1,7,Mesclun Mix: 7,kg,סהכ להגיע ל 13 קג עלים מכל הסוגים ביחד,Nimrod Wald,0
Thursday 25/08/2022,"בייבי נפרדים
Full-Size",25/08/2022,"Lettuce: Salad Mix, קייל בייבי
Ra.1 > L1 > Bed 118
30 of 38
Lettuce: Salad Mix, חרדל Red Giant
Ra.1 > L1 > Bed 120
32 of 38
Lettuce: Salad Mix, מיזונה מיקס
Ra.1 > L2 > Bed 128
28 of 38",חנות הגינה: 1,1,0,0,1,1.1,,kg,,Nimrod Wald,0
Thursday 25/08/2022,מלפפון,25/08/2022,"Cucumbers, Beit Alpha MR
Hyd. 4"" > NE-4""(50) > Beds 102-103 + 2 more Blocks
3 of 3",חנות הגינה: 1,1,0,0,1,3.9,,kg,כל מה שמוכן,Nimrod Wald,0
Thursday 25/08/2022,חציל,25/08/2022,"Eggplant, Meatball
Ra.1 > L1 > Bed 112
Eggplant, Meatball
Ra.2 > C2 > Beds 219-220
",חנות הגינה: 1,1,0,0,1,3.2,,kg,,Nimrod Wald,0
Thursday 25/08/2022,חציל ארוך,25/08/2022,"Eggplant, Ping Tung Long
Ra.1 > L1 > Beds 110-111
",חנות הגינה: 1,1,0,0,1,0.5,,kg,,Nimrod Wald,0
Thursday 25/08/2022,"פלפל
Ripe",25/08/2022,"Peppers, Sweet Bite
Ra.2 > C2 > Beds 227-228
2 of 3
Peppers, וולטה - מוארך
Ra.2 > C6m > Beds 205-206 + 1 more Block
1 of 3",חנות הגינה: 1,1,0,0,1,4.6,"Sweet Bite: 1.1,
וולטה - מוארך: 3.5",kg,רק מה שממש מוכן,Nimrod Wald,0
Thursday 25/08/2022,"צנונית
Full-Size",25/08/2022,"Radishes, AZ-506 sisi
Ra.1 > L6m > Bed 102
25 of 26",חנות הגינה: 1,1,0,0,1,4,,bn,,Nimrod Wald,0
Thursday 25/08/2022,"עגבניה שרי
Ripe",25/08/2022,"Tomatoes, Lobelo hyd. מורכב
Hyd. 4"" > SE-4""(40) > Bed 108
1 of 12
Tomatoes, Lobelo - חישתיל מורכב
Ra.2 > C1 > Beds 209-210
4 of 12
Tomatoes, Lobelo - חישתיל מורכב
Ra.2 > C1 > Beds 213-216
3 of 12",חנות הגינה: 1,1,0,0,1,3.3,,kg,"כל מה שמוכן
מוכן = 80% אדום",Nimrod Wald,0
Thursday 25/08/2022,"עגבניה
Ripe",25/08/2022,"Tomatoes, hyd. montecarlo F1
Hyd. 4"" > NE-4""(50) > Bed 103
8 of 12
Tomatoes, Marmande - מורשת יעל
Ra.2 > C2 > Bed 222
5 of 12
Tomatoes, montecarlo F.1
Ra.2 > C2 > Beds 223-224
6 of 12
Tomatoes, תמר
Ra.4 > Lo18 > Beds 405-406
2 of 12",חנות הגינה: 1,1,0,0,1,3.4,,kg,"בכל המקומות:
קומפוסט, איתמר, בית, ערוגות, 400",Nimrod Wald,0
Thursday 25/08/2022,"לוביה
Fresh",25/08/2022,"Beans: Bush & Pole, California Black Eyed
Ra.3 > R2 > Beds 323-324
2 of 2",חנות הגינה: 1,1,0,0,1,0.3,,kg,,Nimrod Wald,0
Thursday 25/08/2022,"תבלין - אזוב
Full-Size",25/08/2022,,חנות הגינה: 1,1,0,0,1,3,,bn,,Nimrod Wald,0
Thursday 25/08/2022,"תבלין - נענע
Full-Size",25/08/2022,"Mint, Common Mint
Ra.3 > R6m > Bed 301
",חנות הגינה: 1,1,0,0,1,4,,bn,,Nimrod Wald,0
Thursday 25/08/2022,מלון,25/08/2022,"Melons, Galia Regalia
Zvika > zA > Beds 505-506
3 of 3
Melons, Ananas Coquette
Zvika > zA > Beds 507-508
2 of 3",חנות הגינה: 1,1,0,0,1,3,,kg,"כל מה שמוכן

לשים לב - אנחנו מפספסים את המוכנים והם נרקבים הֿבשטח!",Nimrod Wald,0
Thursday 18/08/2022,תרד ניוזילנדי,18/08/2022,,b2b: 1,1,0,0,1,1,,kg,מתנדבים - לאסוף לפחות 2 חבילות להזמנות,Nimrod Wald,0
Thursday 18/08/2022,תבלין - לואיזה,18/08/2022,,b2b: 1,1,0,0,1,3,Lemon Verbena: 3,bn,,Nimrod Wald,0
Thursday 18/08/2022,"קייל
Full-Size",18/08/2022,,"b2b: 1,
חנות הגינה: 2",3,0,0,3,7,"Lacinato (Dinosaur): 6.5,
Scarlet: 0.5",bn,,Nimrod Wald,0
Thursday 18/08/2022,תבלין - למון גראס - עשב לימון,18/08/2022,,b2b: 2,2,0,0,2,2,Lemon Verbena: 2,bn,,Nimrod Wald,0
Thursday 18/08/2022,"בזיל
Full-Size",18/08/2022,"Basil, hyd. Prospera
Hyd. N > NE > Bed 4
6 of 7
Basil, Prospera
Ra.1 > L6m > Bed 103
4 of 7",b2b: 3,3,0,0,3,3,,cs,"מערוגות קורס ב100
או מהמערכת ההידרופונית בבית",Nimrod Wald,0
Thursday 18/08/2022,"גזר
Full-Size",18/08/2022,"Carrots, Nantes Half Long
Ra.1 > L2 > Beds 121-124
2 of 3",חנות הגינה: 1,1,0,0,1,12,,bn,רוצים 3 צרורות גדולים - לבדוק אם נימרוד מה נסגר כי כתבנו שאין ממש,Nimrod Wald,0
Thursday 18/08/2022,מלפפון,18/08/2022,"Cucumbers, Beit Alpha MR
Hyd. 4"" > NE-4""(50) > Beds 102-103 + 2 more Blocks
3 of 3",חנות הגינה: 1,1,0,0,1,1.6,,kg,כל מה שמוכן,Nimrod Wald,0
Thursday 18/08/2022,"פלפל חריף
Ripe",18/08/2022,"Peppers, Thai Red Chili
Ra.2 > C2 > Bed 217
Peppers, אלטר - לפיד
Ra.2 > C2 > Bed 218
",חנות הגינה: 1,1,0,0,1,0.4,,kg,בסוף - כמה שיש כוח,Nimrod Wald,0
Thursday 18/08/2022,"פלפל
Ripe",18/08/2022,"Peppers, Sweet Bite
Ra.2 > C2 > Beds 227-228
2 of 3
Peppers, וולטה - מוארך
Ra.2 > C6m > Beds 205-206 + 1 more Block
1 of 3",חנות הגינה: 1,1,0,0,1,3.6,,kg,רק מה שממש מוכן,Nimrod Wald,0
Thursday 18/08/2022,"עגבניה שרי
Ripe",18/08/2022,"Tomatoes, Lobelo hyd. מורכב
Hyd. 4"" > SE-4""(40) > Bed 108
1 of 12
Tomatoes, Lobelo - חישתיל מורכב
Ra.2 > C1 > Beds 209-210
4 of 12
Tomatoes, Lobelo - חישתיל מורכב
Ra.2 > C1 > Beds 213-216
3 of 12",חנות הגינה: 1,1,0,0,1,3.4,,kg,"כל מה שמוכן
מוכן = 80% אדום",Nimrod Wald,0
Thursday 18/08/2022,"עגבניה
Ripe",18/08/2022,"Tomatoes, hyd. montecarlo F1
Hyd. 4"" > NE-4""(50) > Bed 103
8 of 12
Tomatoes, Marmande - מורשת יעל
Ra.2 > C2 > Bed 222
5 of 12
Tomatoes, montecarlo F.1
Ra.2 > C2 > Beds 223-224
6 of 12
Tomatoes, תמר
Ra.4 > Lo18 > Beds 405-406
2 of 12",חנות הגינה: 1,1,0,0,1,2.12,,kg,"בכל המקומות:
קומפוסט, איתמר, בית, ערוגות, 400",Nimrod Wald,0
Thursday 18/08/2022,"שעועית
Fresh",18/08/2022,"Beans: Bush & Pole, Hilda - שטוחה מטפסת
Ra.4 > Lo12 > Beds 407-409
1 of 2",חנות הגינה: 1,1,0,0,1,0.1,,kg,"בסוף אבל בסבלנות - לאסוף לפני שגדול מידי.
מה שגדול מידי להשאיר לזרעים",Nimrod Wald,0
Thursday 18/08/2022,מלון,18/08/2022,"Melons, Galia Regalia
Zvika > zA > Beds 505-506
3 of 3
Melons, Ananas Coquette
Zvika > zA > Beds 507-508
2 of 3",חנות הגינה: 1,1,0,0,1,2.3,,kg,"כל מה שמוכן

לשים לב - אנחנו מפספסים את המוכנים והם נרקבים הֿבשטח!",Nimrod Wald,0
Thursday 18/08/2022,"(חסה) סלנובה
Full-Size",18/08/2022,"Lettuce, hyd. סלנובה
Hyd. S > SE > Bed 21
58 of 68",חנות הגינה: 10,10,0,0,10,10,,cs,,Nimrod Wald,0
Thursday 18/08/2022,"(ירק) בצל ירוק
Full-Size",18/08/2022,"Onions: Scallions, hyd. Aldorado
Hyd. N > NW > Bed 15
11 of 13
Onions: Scallions, hyd. Aldorado
Hyd. N > NW > Bed 15
10 of 13",חנות הגינה: 10,10,0,0,10,10,,bn,,Nimrod Wald,0
Thursday 18/08/2022,"(חסה) רומית
Full-Size",18/08/2022,"Lettuce, hyd. רומית
Hyd. N > NE > Beds 7-8
57 of 68
Lettuce, hyd. רומית - מגנום
Hyd. S > SE > Bed 19
54 of 68",חנות הגינה: 15,15,0,0,15,15,,hd,,Nimrod Wald,0
Thursday 18/08/2022,"בייבי נפרדים
Full-Size",18/08/2022,"Lettuce: Salad Mix, קייל בייבי
Ra.1 > L1 > Bed 118
30 of 38
Lettuce: Salad Mix, חרדל Red Giant
Ra.1 > L1 > Bed 120
32 of 38
Lettuce: Salad Mix, מיזונה מיקס
Ra.1 > L2 > Bed 128
28 of 38",חנות הגינה: 2,2,0,0,2,1.6,,kg,,Nimrod Wald,0
Thursday 18/08/2022,"מנגולד ראש
Full-Size",18/08/2022,,חנות הגינה: 3,3,0,0,3,3,,hd,לאסוף מהכי גדול 3 חבילות להזמנות,Nimrod Wald,0
Thursday 18/08/2022,"גרגר הנחלים
Full-Size",18/08/2022,"Cress, hyd. גרגר הנחלים
Hyd. S > SE > Bed 18
5 of 5",חנות הגינה: 3,3,0,0,3,2,,cs,,Nimrod Wald,0
Thursday 18/08/2022,"בייבי - רוקט
Baby Leaf",18/08/2022,"Arugula, hyd. Rocket
Hyd. S > SW > Bed 26
21 of 26
Arugula, Arugula
Ra.1 > L1 > Bed 118
20 of 26
Arugula, Arugula
Ra.1 > L1 > Bed 120
22 of 26
Arugula, Arugula
Ra.1 > L2 > Bed 128
19 of 26",חנות הגינה: 3,3,0,0,3,2.6,,kg,לשים לב לסמן נכון את הקטיף לפי ערוגות!,Nimrod Wald,0
Thursday 18/08/2022,"תבלין - נענע
Full-Size",18/08/2022,,חנות הגינה: 4,4,0,0,4,4,,bn,,Nimrod Wald,0
Thursday 18/08/2022,"(ירק) עירית שומית
Full-Size",18/08/2022,,חנות הגינה: 6,6,0,0,6,6,,bn,,Nimrod Wald,0
Thursday 18/08/2022,"בייבי - רוקט
Baby Leaf",18/08/2022,"Arugula, hyd. Rocket
Hyd. S > SW > Bed 26
21 of 26",חנות הגינה: 6,6,0,0,6,6,,bn,מהחממה - ישר לשקית,Nimrod Wald,0
Thursday 18/08/2022,"(ירק) פטרוזיליה
Full-Size",18/08/2022,"Parsley, hyd. Borjo
Hyd. N > NW > Bed 12
5 of 8
Parsley, hyd. Borjo
Hyd. S > SE > Bed 16
7 of 8
Parsley, בורג'ו - נטע
Ra.1 > L3 > Beds 133-135
6 of 8",חנות הגינה: 8,8,0,0,8,8,,bn,לבדוק עם מהשדה או מהחממה - לסמן בהתאם,Nimrod Wald,0
Thursday 18/08/2022,"בייבי מיקס
Full-Size",18/08/2022,"Lettuce: Salad Mix, Mesclun Mix
Ra.1 > L1 > Bed 113
26 of 38
Lettuce: Salad Mix, Mesclun Mix
Ra.1 > L1 > Bed 117
29 of 38
Lettuce: Salad Mix, Mesclun Mix
Ra.1 > L1 > Bed 119
31 of 38
Lettuce: Salad Mix, Mesclun Mix
Ra.1 > L2 > Bed 127
27 of 38
Lettuce: Salad Mix, Mesclun Mix
Ra.1 > L2 > Bed 129
33 of 38",חנות הגינה: 8,8,0,0,8,8.5,,kg,סהכ להגיע ל 13 קג עלים מכל הסוגים ביחד,Nimrod Wald,0
Monday 15/08/2022,חציל,15/08/2022,"Eggplant, Meatball
Ra.1 > L1 > Bed 112
Eggplant, Meatball
Ra.2 > C2 > Beds 219-220
",חנות הגינה: 1,1,0,All ripe,1,2,,kg,,Nimrod Wald,0
Monday 15/08/2022,"פלפל
Ripe",15/08/2022,"Peppers, Sweet Bite
Ra.2 > C2 > Beds 227-228
2 of 3
Peppers, וולטה - מוארך
Ra.2 > C6m > Beds 205-206 + 1 more Block
1 of 3",חנות הגינה: 1,1,0,All ripe,1,1.9,,kg,רק מה שממש מוכן,Nimrod Wald,0
Monday 15/08/2022,"עגבניה שרי
Ripe",15/08/2022,"Tomatoes, Lobelo hyd. מורכב
Hyd. 4"" > SE-4""(40) > Bed 108
1 of 12
Tomatoes, Lobelo - חישתיל מורכב
Ra.2 > C1 > Beds 209-210
4 of 12
Tomatoes, Lobelo - חישתיל מורכב
Ra.2 > C1 > Beds 213-216
3 of 12",חנות הגינה: 1,1,0,All ripe,1,14.3,,kg,"כל מה שמוכן
מוכן = 80% אדום",Nimrod Wald,0
Monday 15/08/2022,"עגבניה
Ripe",15/08/2022,"Tomatoes, hyd. montecarlo F1
Hyd. 4"" > NE-4""(50) > Bed 103
8 of 12
Tomatoes, Marmande - מורשת יעל
Ra.2 > C2 > Bed 222
5 of 12
Tomatoes, montecarlo F.1
Ra.2 > C2 > Beds 223-224
6 of 12
Tomatoes, תמר
Ra.4 > Lo18 > Beds 405-406
2 of 12",חנות הגינה: 1,1,0,All ripe,1,2.3,,kg,"בכל המקומות:
קומפוסט, איתמר, בית, ערוגות, 400",Nimrod Wald,0
Monday 15/08/2022,"לוביה
Fresh",15/08/2022,"Beans: Bush & Pole, California Black Eyed
Ra.3 > R2 > Beds 323-324
2 of 2",חנות הגינה: 1,1,0,All ripe,1,1.5,,kg,,Nimrod Wald,0
Monday 15/08/2022,מלון,15/08/2022,"Melons, Galia Regalia
Zvika > zA > Beds 505-506
3 of 3
Melons, Ananas Coquette
Zvika > zA > Beds 507-508
2 of 3",חנות הגינה: 1,1,0,All ripe,1,1,,kg,"כל מה שמוכן

לשים לב - אנחנו מפספסים את המוכנים והם נרקבים הֿבשטח!",Nimrod Wald,0
Monday 15/08/2022,"(ירק) בצל ירוק
Full-Size",15/08/2022,"Onions: Scallions, hyd. Aldorado
Hyd. N > NW > Bed 15
10 of 13",חנות הגינה: 10,10,0,0,10,10,,bn,,Nimrod Wald,0
Monday 15/08/2022,"(ירק) פטרוזיליה
Full-Size",15/08/2022,"Parsley, hyd. Borjo
Hyd. N > NW > Bed 12
5 of 8
Parsley, hyd. Borjo
Hyd. S > SE > Bed 16
7 of 8
Parsley, בורג'ו - נטע
Ra.1 > L3 > Beds 133-135
6 of 8",חנות הגינה: 12,12,0,0,12,9,,bn,,Nimrod Wald,0
Monday 15/08/2022,"(חסה) רומית
Full-Size",15/08/2022,"Lettuce, hyd. רומית
Hyd. N > NE > Beds 7-8
57 of 68
Lettuce, hyd. רומית - מגנום
Hyd. S > SE > Bed 19
54 of 68",חנות הגינה: 15,15,0,0,15,15,,hd,,Nimrod Wald,0
Monday 15/08/2022,"בייבי - רוקט
Baby Leaf",15/08/2022,"Arugula, hyd. Rocket
Hyd. S > SW > Bed 26
21 of 26
Arugula, Arugula
Ra.1 > L1 > Bed 118
20 of 26
Arugula, Arugula
Ra.1 > L1 > Bed 120
22 of 26
Arugula, Arugula
Ra.1 > L2 > Bed 128
19 of 26",חנות הגינה: 2,2,0,0,2,3.8,,kg,לשים לב לסמן נכון את הקטיף לפי ערוגות!,Nimrod Wald,0
Monday 15/08/2022,"בייבי נפרדים
Full-Size",15/08/2022,"Lettuce: Salad Mix, קייל בייבי
Ra.1 > L1 > Bed 118
30 of 38
Lettuce: Salad Mix, חרדל Red Giant
Ra.1 > L1 > Bed 120
32 of 38
Lettuce: Salad Mix, מיזונה מיקס
Ra.1 > L2 > Bed 128
28 of 38",חנות הגינה: 2,2,0,0,2,2,,kg,,Nimrod Wald,0
Monday 15/08/2022,"תבלין - נענע
Full-Size",15/08/2022,,חנות הגינה: 4,4,0,0,4,4,,bn,,Nimrod Wald,0
Monday 15/08/2022,"(ירק) עירית שומית
Full-Size",15/08/2022,,חנות הגינה: 5,5,0,0,5,5,,bn,,Nimrod Wald,0
Monday 15/08/2022,"בייבי מיקס
Full-Size",15/08/2022,"Lettuce: Salad Mix, Mesclun Mix
Ra.1 > L1 > Bed 113
26 of 38
Lettuce: Salad Mix, Mesclun Mix
Ra.1 > L1 > Bed 117
29 of 38
Lettuce: Salad Mix, Mesclun Mix
Ra.1 > L1 > Bed 119
31 of 38
Lettuce: Salad Mix, Mesclun Mix
Ra.1 > L2 > Bed 127
27 of 38",חנות הגינה: 8,8,0,0,8,7.6,,kg,סהכ להגיע ל 13 קג עלים מכל הסוגים ביחד,Nimrod Wald,0
Thursday 11/08/2022,מלפפון,11/08/2022,"Cucumbers, Beit Alpha MR
Hyd. 4"" > SE-4""(40) > Beds 107-108
2 of 3",חנות הגינה: 1,1,0,All ripe,1,1,,kg,כל מה שמוכן,Nimrod Wald,0
Thursday 11/08/2022,חציל,11/08/2022,"Eggplant, Meatball
Ra.1 > L1 > Bed 112
Eggplant, Meatball
Ra.2 > C2 > Beds 219-220
",חנות הגינה: 1,1,0,All ripe,1,4.55,,kg,,Nimrod Wald,0
Thursday 11/08/2022,חציל ארוך,11/08/2022,"Eggplant, Ping Tung Long
Ra.1 > L1 > Beds 110-111
",חנות הגינה: 1,1,0,All ripe,1,0.55,,kg,,Nimrod Wald,0
Thursday 11/08/2022,"פלפל חריף
Ripe",11/08/2022,"Peppers, Thai Red Chili
Ra.2 > C2 > Bed 217
Peppers, אלטר - לפיד
Ra.2 > C2 > Bed 218
",חנות הגינה: 1,1,0,All ripe,1,1.06,,kg,בסוף - כמה שיש כוח,Nimrod Wald,0
Thursday 11/08/2022,"פלפל
Ripe",11/08/2022,"Peppers, Sweet Bite
Ra.2 > C2 > Beds 227-228
2 of 3
Peppers, וולטה - מוארך
Ra.2 > C6m > Beds 205-206 + 1 more Block
1 of 3",חנות הגינה: 1,1,0,All ripe,1,5.7,,kg,רק מה שממש מוכן,Nimrod Wald,0
Thursday 11/08/2022,"עגבניה
Ripe",11/08/2022,"Tomatoes, hyd. montecarlo F1
Hyd. 4"" > NE-4""(50) > Bed 103
8 of 12
Tomatoes, Marmande - מורשת יעל
Ra.2 > C2 > Bed 222
5 of 12
Tomatoes, montecarlo F.1
Ra.2 > C2 > Beds 223-224
6 of 12
Tomatoes, תמר
Ra.4 > Lo18 > Beds 405-406
2 of 12",חנות הגינה: 1,1,0,All ripe,1,1,,kg,"בכל המקומות:
קומפוסט, איתמר, בית, ערוגות, 400",Nimrod Wald,0
Thursday 11/08/2022,"שעועית
Fresh",11/08/2022,"Beans: Bush & Pole, Hilda - שטוחה מטפסת
Ra.4 > Lo12 > Beds 407-409
1 of 2",חנות הגינה: 1,1,0,All ripe,1,0.5,,kg,"בסוף אבל בסבלנות - לאסוף לפני שגדול מידי.
מה שגדול מידי להשאיר לזרעים",Nimrod Wald,0
Thursday 11/08/2022,"לוביה
Fresh",11/08/2022,"Beans: Bush & Pole, California Black Eyed
Ra.3 > R2 > Beds 323-324
2 of 2",חנות הגינה: 1,1,0,All ripe,1,2.3,,kg,,Nimrod Wald,0
Thursday 11/08/2022,מלון,11/08/2022,"Melons, Galia Regalia
Zvika > zA > Beds 505-506
3 of 3
Melons, Ananas Coquette
Zvika > zA > Beds 507-508
2 of 3",חנות הגינה: 1,1,0,All ripe,1,4,,kg,"כל מה שמוכן

לשים לב - אנחנו מפספסים את המוכנים והם נרקבים הֿבשטח!",Nimrod Wald,0
Thursday 11/08/2022,"(ירק) בצל ירוק
Full-Size",11/08/2022,"Onions: Scallions, hyd. Aldorado
Hyd. N > NW > Bed 15
10 of 13",חנות הגינה: 10,10,0,0,10,10,,bn,,Nimrod Wald,0
Thursday 11/08/2022,"(חסה) רומית
Full-Size",11/08/2022,"Lettuce, hyd. רומית
Hyd. N > NE > Beds 7-8
57 of 68
Lettuce, hyd. רומית - מגנום
Hyd. S > SE > Bed 19
54 of 68",חנות הגינה: 18,18,0,0,18,18,,hd,,Nimrod Wald,0
Thursday 11/08/2022,"בייבי נפרדים
Full-Size",11/08/2022,"Lettuce: Salad Mix, קייל בייבי
Ra.1 > L1 > Bed 118
30 of 38
Lettuce: Salad Mix, חרדל Red Giant
Ra.1 > L1 > Bed 120
32 of 38
Lettuce: Salad Mix, מיזונה מיקס
Ra.1 > L2 > Bed 128
28 of 38",חנות הגינה: 2,2,0,0,2,1.9,,kg,,Nimrod Wald,0
Thursday 11/08/2022,"גרגר הנחלים
Full-Size",11/08/2022,"Cress, hyd. גרגר הנחלים
Hyd. S > SE > Bed 18
5 of 5",חנות הגינה: 3,3,0,0,3,3,,cs,,Nimrod Wald,0
Thursday 11/08/2022,"בייבי - רוקט
Baby Leaf",11/08/2022,"Arugula, hyd. Rocket
Hyd. S > SW > Bed 26
21 of 26
Arugula, Arugula
Ra.1 > L1 > Bed 118
20 of 26
Arugula, Arugula
Ra.1 > L1 > Bed 120
22 of 26
Arugula, Arugula
Ra.1 > L2 > Bed 128
19 of 26",חנות הגינה: 3,3,0,0,3,3,,kg,לשים לב לסמן נכון את הקטיף לפי ערוגות!,Nimrod Wald,0
Thursday 11/08/2022,"תבלין - אזוב
Full-Size",11/08/2022,,חנות הגינה: 3,3,0,0,3,3,,bn,,Nimrod Wald,0
Thursday 11/08/2022,תבלין - לואיזה,11/08/2022,,חנות הגינה: 3,3,0,0,3,3,Lemon Verbena: 3,bn,,Nimrod Wald,0
Thursday 11/08/2022,תבלין - מרווה,11/08/2022,,חנות הגינה: 3,3,0,0,3,3,,bn,,Nimrod Wald,0
Thursday 11/08/2022,"מנגולד ראש
Full-Size",11/08/2022,"Chard, hyd. מונופולי - ראש
Hyd. N > NW > Bed 11
9 of 14
Chard, hyd. מונופולי - ראש
Hyd. N > NW > Bed 12
10 of 14",חנות הגינה: 6,6,0,All ripe,6,7,,hd,,Nimrod Wald,0
Thursday 11/08/2022,"תבלין - נענע
Full-Size",11/08/2022,,חנות הגינה: 6,6,0,0,6,6,,bn,,Nimrod Wald,0
